"clnt_id","clnt_gender","clnt_age"
"55779",unknown,unknown
"55780",F,"40"
"55781",F,"40"
"55782",unknown,unknown
"55783",unknown,unknown
"55784",unknown,unknown
"55785",unknown,unknown
"55786",unknown,unknown
"55787",unknown,unknown
"55788",unknown,unknown
"55789",F,"30"
"55790",unknown,unknown
"55791",unknown,unknown
"55792",F,"30"
"55793",F,"50"
"55794",unknown,unknown
"55795",unknown,unknown
"55796",unknown,unknown
"55797",F,"40"
"55798",unknown,unknown
"55799",unknown,unknown
"55800",unknown,unknown
"55801",unknown,unknown
"55802",unknown,unknown
"55803",unknown,unknown
"55804",M,"40"
"55805",unknown,unknown
"55806",unknown,unknown
"55807",unknown,unknown
"55808",unknown,unknown
"55809",F,"20"
"55810",unknown,unknown
"55811",unknown,unknown
"55812",unknown,unknown
"55813",unknown,unknown
"55814",unknown,unknown
"55815",unknown,unknown
"55816",unknown,unknown
"55817",unknown,unknown
"55818",unknown,unknown
"55819",unknown,unknown
"55820",unknown,unknown
"55821",unknown,unknown
"55822",unknown,unknown
"55823",unknown,unknown
"55824",F,"30"
"55825",unknown,unknown
"55826",unknown,unknown
"55827",unknown,unknown
"55828",F,"30"
"55829",unknown,unknown
"55830",unknown,unknown
"55831",F,"20"
"55832",unknown,unknown
"55833",unknown,unknown
"55834",F,"30"
"55835",unknown,unknown
"55836",unknown,unknown
"55837",unknown,unknown
"55838",unknown,unknown
"55839",unknown,unknown
"55840",unknown,unknown
"55841",F,"50"
"55842",unknown,unknown
"55843",unknown,unknown
"55844",unknown,unknown
"55845",unknown,unknown
"55846",unknown,unknown
"55847",unknown,unknown
"55848",unknown,unknown
"55849",unknown,unknown
"55850",unknown,unknown
"55851",F,"40"
"55852",unknown,unknown
"55853",unknown,unknown
"55854",unknown,unknown
"55855",F,"30"
"55856",unknown,unknown
"55857",unknown,unknown
"55858",unknown,unknown
"55859",unknown,unknown
"55860",unknown,unknown
"55861",unknown,unknown
"55862",unknown,unknown
"55863",unknown,unknown
"55864",unknown,unknown
"55865",unknown,unknown
"55866",unknown,unknown
"55867",unknown,unknown
"55868",unknown,unknown
"55869",unknown,unknown
"55870",unknown,unknown
"55871",unknown,unknown
"55872",unknown,unknown
"55873",M,"40"
"55874",unknown,unknown
"55875",unknown,unknown
"55876",unknown,unknown
"55877",unknown,unknown
"55878",unknown,unknown
"55879",unknown,unknown
"55880",unknown,unknown
"55881",unknown,unknown
"55882",unknown,unknown
"55883",unknown,unknown
"55884",F,"30"
"55885",unknown,unknown
"55886",unknown,unknown
"55887",unknown,unknown
"55888",F,"50"
"55889",unknown,unknown
"55890",F,"30"
"55891",unknown,unknown
"55892",unknown,unknown
"55893",unknown,unknown
"55894",unknown,unknown
"55895",F,"50"
"55896",unknown,unknown
"55897",unknown,unknown
"55898",unknown,unknown
"55899",unknown,unknown
"55900",unknown,unknown
"55901",unknown,unknown
"55902",unknown,unknown
"55903",F,"40"
"55904",unknown,unknown
"55905",unknown,unknown
"55906",unknown,unknown
"55907",unknown,unknown
"55908",unknown,unknown
"55909",unknown,unknown
"55910",unknown,unknown
"55911",unknown,unknown
"55912",unknown,unknown
"55913",unknown,unknown
"55914",unknown,unknown
"55915",unknown,unknown
"55916",unknown,unknown
"55917",unknown,unknown
"55918",unknown,unknown
"55919",unknown,unknown
"55920",unknown,unknown
"55921",unknown,unknown
"55922",unknown,unknown
"55923",unknown,unknown
"55924",unknown,unknown
"55925",unknown,unknown
"55926",unknown,unknown
"55927",unknown,unknown
"55928",unknown,unknown
"55929",unknown,unknown
"55930",unknown,unknown
"55931",unknown,unknown
"55932",unknown,unknown
"55933",unknown,unknown
"55934",unknown,unknown
"55935",unknown,unknown
"55936",unknown,unknown
"55937",unknown,unknown
"55938",unknown,unknown
"55939",unknown,unknown
"55940",unknown,unknown
"55941",F,"30"
"55942",F,"30"
"55943",unknown,unknown
"55944",unknown,unknown
"55945",F,"40"
"55946",unknown,unknown
"55947",unknown,unknown
"55948",unknown,unknown
"55949",F,"30"
"55950",M,"30"
"55951",unknown,unknown
"55952",F,"20"
"55953",unknown,unknown
"55954",unknown,unknown
"55955",unknown,unknown
"55956",F,"30"
"55957",unknown,unknown
"55958",unknown,unknown
"55959",unknown,unknown
"55960",unknown,unknown
"55961",unknown,unknown
"55962",unknown,unknown
"55963",unknown,unknown
"55964",unknown,unknown
"55965",unknown,unknown
"55966",unknown,unknown
"55967",unknown,unknown
"55968",unknown,unknown
"55969",unknown,unknown
"55970",unknown,unknown
"55971",unknown,unknown
"55972",unknown,unknown
"55973",unknown,unknown
"55974",unknown,unknown
"55975",unknown,unknown
"55976",unknown,unknown
"55977",unknown,unknown
"55978",unknown,unknown
"55979",unknown,unknown
"55980",unknown,unknown
"55981",unknown,unknown
"55982",F,"30"
"55983",unknown,unknown
"55984",unknown,unknown
"55985",F,"30"
"55986",unknown,unknown
"55987",unknown,unknown
"55988",unknown,unknown
"55989",F,"30"
"55990",F,"40"
"55991",unknown,unknown
"55992",unknown,unknown
"55993",unknown,unknown
"55994",unknown,unknown
"55995",F,"40"
"55996",F,"30"
"55997",unknown,unknown
"55998",unknown,unknown
"55999",F,"50"
"56000",F,"50"
"56001",unknown,unknown
"56002",unknown,unknown
"56003",unknown,unknown
"56004",F,"40"
"56005",unknown,unknown
"56006",unknown,unknown
"56007",unknown,unknown
"56008",unknown,unknown
"56009",unknown,unknown
"56010",F,"30"
"56011",unknown,unknown
"56012",unknown,unknown
"56013",unknown,unknown
"56014",unknown,unknown
"56015",unknown,unknown
"56016",unknown,unknown
"56017",unknown,unknown
"56018",unknown,unknown
"56019",unknown,unknown
"56020",F,"30"
"56021",F,"30"
"56022",M,"30"
"56023",unknown,unknown
"56024",F,"40"
"56025",unknown,unknown
"56026",unknown,unknown
"56027",F,"60"
"56028",unknown,unknown
"56029",unknown,unknown
"56030",unknown,unknown
"56031",unknown,unknown
"56032",F,"30"
"56033",F,"50"
"56034",unknown,unknown
"56035",unknown,unknown
"56036",unknown,unknown
"56037",unknown,unknown
"56038",unknown,unknown
"56039",F,"40"
"56040",unknown,unknown
"56041",unknown,unknown
"56042",F,"30"
"56043",unknown,unknown
"56044",unknown,unknown
"56045",F,"20"
"56046",unknown,unknown
"56047",F,"40"
"56048",unknown,unknown
"56049",unknown,unknown
"56050",M,"30"
"56051",unknown,unknown
"56052",F,"30"
"56053",unknown,unknown
"56054",F,"40"
"56055",unknown,unknown
"56056",unknown,unknown
"56057",unknown,unknown
"56058",unknown,unknown
"56059",F,"40"
"56060",unknown,unknown
"56061",unknown,unknown
"56062",F,"50"
"56063",F,"30"
"56064",unknown,unknown
"56065",unknown,unknown
"56066",unknown,unknown
"56067",unknown,unknown
"56068",unknown,unknown
"56069",unknown,unknown
"56070",unknown,unknown
"56071",F,"30"
"56072",F,"40"
"56073",F,"50"
"56074",unknown,unknown
"56075",F,"40"
"56076",F,"30"
"56077",unknown,unknown
"56078",unknown,unknown
"56079",unknown,unknown
"56080",unknown,unknown
"56081",F,"20"
"56082",unknown,unknown
"56083",F,"30"
"56084",unknown,unknown
"56085",unknown,unknown
"56086",F,"30"
"56087",unknown,unknown
"56088",unknown,unknown
"56089",unknown,unknown
"56090",unknown,unknown
"56091",unknown,unknown
"56092",unknown,unknown
"56093",unknown,unknown
"56094",F,"20"
"56095",M,"40"
"56096",unknown,unknown
"56097",unknown,unknown
"56098",F,"40"
"56099",unknown,unknown
"56100",unknown,unknown
"56101",unknown,unknown
"56102",unknown,unknown
"56103",F,"40"
"56104",unknown,unknown
"56105",F,"20"
"56106",unknown,unknown
"56107",unknown,unknown
"56108",unknown,unknown
"56109",unknown,unknown
"56110",unknown,unknown
"56111",unknown,unknown
"56112",unknown,unknown
"56113",F,"40"
"56114",unknown,unknown
"56115",unknown,unknown
"56116",unknown,unknown
"56117",unknown,unknown
"56118",unknown,unknown
"56119",unknown,unknown
"56120",unknown,unknown
"56121",F,"30"
"56122",unknown,unknown
"56123",unknown,unknown
"56124",unknown,unknown
"56125",unknown,unknown
"56126",unknown,unknown
"56127",unknown,unknown
"56128",unknown,unknown
"56129",unknown,unknown
"56130",F,"40"
"56131",unknown,unknown
"56132",unknown,unknown
"56133",unknown,unknown
"56134",F,"40"
"56135",unknown,unknown
"56136",F,"30"
"56137",unknown,unknown
"56138",unknown,unknown
"56139",unknown,unknown
"56140",unknown,unknown
"56141",unknown,unknown
"56142",unknown,unknown
"56143",unknown,unknown
"56144",unknown,unknown
"56145",unknown,unknown
"56146",unknown,unknown
"56147",unknown,unknown
"56148",F,"50"
"56149",unknown,unknown
"56150",unknown,unknown
"56151",unknown,unknown
"56152",unknown,unknown
"56153",F,"30"
"56154",unknown,unknown
"56155",unknown,unknown
"56156",unknown,unknown
"56157",unknown,unknown
"56158",unknown,unknown
"56159",unknown,unknown
"56160",unknown,unknown
"56161",unknown,unknown
"56162",unknown,unknown
"56163",unknown,unknown
"56164",unknown,unknown
"56165",unknown,unknown
"56166",unknown,unknown
"56167",unknown,unknown
"56168",F,"40"
"56169",unknown,unknown
"56170",unknown,unknown
"56171",unknown,unknown
"56172",unknown,unknown
"56173",M,"40"
"56174",unknown,unknown
"56175",F,"20"
"56176",unknown,unknown
"56177",M,"40"
"56178",unknown,unknown
"56179",unknown,unknown
"56180",M,"30"
"56181",F,"40"
"56182",unknown,unknown
"56183",unknown,unknown
"56184",unknown,unknown
"56185",unknown,unknown
"56186",unknown,unknown
"56187",M,"60"
"56188",unknown,unknown
"56189",unknown,unknown
"56190",M,"40"
"56191",unknown,unknown
"56192",unknown,unknown
"56193",unknown,unknown
"56194",unknown,unknown
"56195",unknown,unknown
"56196",unknown,unknown
"56197",unknown,unknown
"56198",unknown,unknown
"56199",unknown,unknown
"56200",unknown,unknown
"56201",unknown,unknown
"56202",M,"30"
"56203",unknown,unknown
"56204",F,"30"
"56205",unknown,unknown
"56206",unknown,unknown
"56207",unknown,unknown
"56208",unknown,unknown
"56209",unknown,unknown
"56210",F,"30"
"56211",unknown,unknown
"56212",F,"50"
"56213",unknown,unknown
"56214",unknown,unknown
"56215",unknown,unknown
"56216",unknown,unknown
"56217",unknown,unknown
"56218",unknown,unknown
"56219",unknown,unknown
"56220",unknown,unknown
"56221",unknown,unknown
"56222",unknown,unknown
"56223",unknown,unknown
"56224",unknown,unknown
"56225",F,"40"
"56226",unknown,unknown
"56227",unknown,unknown
"56228",unknown,unknown
"56229",unknown,unknown
"56230",unknown,unknown
"56231",unknown,unknown
"56232",F,"40"
"56233",unknown,unknown
"56234",unknown,unknown
"56235",unknown,unknown
"56236",unknown,unknown
"56237",unknown,unknown
"56238",unknown,unknown
"56239",unknown,unknown
"56240",unknown,unknown
"56241",unknown,unknown
"56242",unknown,unknown
"56243",unknown,unknown
"56244",F,"40"
"56245",unknown,unknown
"56246",unknown,unknown
"56247",unknown,unknown
"56248",unknown,unknown
"56249",F,"40"
"56250",unknown,unknown
"56251",unknown,unknown
"56252",unknown,unknown
"56253",unknown,unknown
"56254",unknown,unknown
"56255",unknown,unknown
"56256",unknown,unknown
"56257",unknown,unknown
"56258",unknown,unknown
"56259",F,"20"
"56260",unknown,unknown
"56261",unknown,unknown
"56262",unknown,unknown
"56263",unknown,unknown
"56264",unknown,unknown
"56265",unknown,unknown
"56266",unknown,unknown
"56267",unknown,unknown
"56268",unknown,unknown
"56269",unknown,unknown
"56270",F,"40"
"56271",unknown,unknown
"56272",F,"40"
"56273",unknown,unknown
"56274",unknown,unknown
"56275",unknown,unknown
"56276",unknown,unknown
"56277",unknown,unknown
"56278",unknown,unknown
"56279",unknown,unknown
"56280",M,"30"
"56281",F,"40"
"56282",unknown,unknown
"56283",F,"30"
"56284",unknown,unknown
"56285",unknown,unknown
"56286",unknown,unknown
"56287",F,"20"
"56288",unknown,unknown
"56289",unknown,unknown
"56290",unknown,unknown
"56291",F,"30"
"56292",unknown,unknown
"56293",F,"40"
"56294",unknown,unknown
"56295",unknown,unknown
"56296",unknown,unknown
"56297",F,"30"
"56298",F,"40"
"56299",F,"40"
"56300",F,"40"
"56301",unknown,unknown
"56302",unknown,unknown
"56303",F,"50"
"56304",unknown,unknown
"56305",unknown,unknown
"56306",unknown,unknown
"56307",unknown,unknown
"56308",F,"40"
"56309",F,"40"
"56310",unknown,unknown
"56311",unknown,unknown
"56312",unknown,unknown
"56313",unknown,unknown
"56314",unknown,unknown
"56315",F,"40"
"56316",unknown,unknown
"56317",unknown,unknown
"56318",unknown,unknown
"56319",unknown,unknown
"56320",unknown,unknown
"56321",F,"40"
"56322",unknown,unknown
"56323",unknown,unknown
"56324",F,"30"
"56325",F,"50"
"56326",unknown,unknown
"56327",F,"30"
"56328",unknown,unknown
"56329",unknown,unknown
"56330",unknown,unknown
"56331",M,"40"
"56332",unknown,unknown
"56333",unknown,unknown
"56334",unknown,unknown
"56335",unknown,unknown
"56336",unknown,unknown
"56337",unknown,unknown
"56338",unknown,unknown
"56339",F,"50"
"56340",unknown,unknown
"56341",unknown,unknown
"56342",unknown,unknown
"56343",unknown,unknown
"56344",unknown,unknown
"56345",unknown,unknown
"56346",unknown,unknown
"56347",unknown,unknown
"56348",unknown,unknown
"56349",unknown,unknown
"56350",F,"40"
"56351",unknown,unknown
"56352",unknown,unknown
"56353",F,"40"
"56354",unknown,unknown
"56355",unknown,unknown
"56356",unknown,unknown
"56357",F,"10"
"56358",unknown,unknown
"56359",unknown,unknown
"56360",unknown,unknown
"56361",unknown,unknown
"56362",unknown,unknown
"56363",unknown,unknown
"56364",unknown,unknown
"56365",unknown,unknown
"56366",unknown,unknown
"56367",unknown,unknown
"56368",unknown,unknown
"56369",unknown,unknown
"56370",F,"40"
"56371",unknown,unknown
"56372",unknown,unknown
"56373",unknown,unknown
"56374",unknown,unknown
"56375",unknown,unknown
"56376",unknown,unknown
"56377",unknown,unknown
"56378",unknown,unknown
"56379",F,"50"
"56380",unknown,unknown
"56381",unknown,unknown
"56382",unknown,unknown
"56383",unknown,unknown
"56384",M,"40"
"56385",unknown,unknown
"56386",unknown,unknown
"56387",unknown,unknown
"56388",unknown,unknown
"56389",unknown,unknown
"56390",unknown,unknown
"56391",F,"30"
"56392",M,"40"
"56393",unknown,unknown
"56394",unknown,unknown
"56395",unknown,unknown
"56396",unknown,unknown
"56397",unknown,unknown
"56398",M,"30"
"56399",unknown,unknown
"56400",F,"40"
"56401",unknown,unknown
"56402",unknown,unknown
"56403",unknown,unknown
"56404",unknown,unknown
"56405",unknown,unknown
"56406",unknown,unknown
"56407",F,"40"
"56408",unknown,unknown
"56409",unknown,unknown
"56410",unknown,unknown
"56411",unknown,unknown
"56412",unknown,unknown
"56413",unknown,unknown
"56414",F,"20"
"56415",unknown,unknown
"56416",unknown,unknown
"56417",F,"20"
"56418",unknown,unknown
"56419",M,"30"
"56420",unknown,unknown
"56421",unknown,unknown
"56422",unknown,unknown
"56423",unknown,unknown
"56424",M,"20"
"56425",M,"30"
"56426",unknown,unknown
"56427",unknown,unknown
"56428",unknown,unknown
"56429",unknown,unknown
"56430",unknown,unknown
"56431",unknown,unknown
"56432",unknown,unknown
"56433",unknown,unknown
"56434",unknown,unknown
"56435",unknown,unknown
"56436",unknown,unknown
"56437",unknown,unknown
"56438",unknown,unknown
"56439",unknown,unknown
"56440",F,"40"
"56441",unknown,unknown
"56442",M,"30"
"56443",unknown,unknown
"56444",unknown,unknown
"56445",unknown,unknown
"56446",unknown,unknown
"56447",unknown,unknown
"56448",unknown,unknown
"56449",F,"30"
"56450",unknown,unknown
"56451",unknown,unknown
"56452",unknown,unknown
"56453",unknown,unknown
"56454",unknown,unknown
"56455",unknown,unknown
"56456",unknown,unknown
"56457",unknown,unknown
"56458",unknown,unknown
"56459",unknown,unknown
"56460",unknown,unknown
"56461",unknown,unknown
"56462",unknown,unknown
"56463",unknown,unknown
"56464",unknown,unknown
"56465",unknown,unknown
"56466",unknown,unknown
"56467",unknown,unknown
"56468",F,"50"
"56469",unknown,unknown
"56470",unknown,unknown
"56471",F,"40"
"56472",F,"40"
"56473",unknown,unknown
"56474",M,"30"
"56475",unknown,unknown
"56476",unknown,unknown
"56477",F,"30"
"56478",unknown,unknown
"56479",unknown,unknown
"56480",unknown,unknown
"56481",unknown,unknown
"56482",unknown,unknown
"56483",unknown,unknown
"56484",unknown,unknown
"56485",unknown,unknown
"56486",unknown,unknown
"56487",unknown,unknown
"56488",unknown,unknown
"56489",unknown,unknown
"56490",unknown,unknown
"56491",unknown,unknown
"56492",unknown,unknown
"56493",unknown,unknown
"56494",unknown,unknown
"56495",unknown,unknown
"56496",unknown,unknown
"56497",unknown,unknown
"56498",unknown,unknown
"56499",F,"50"
"56500",unknown,unknown
"56501",unknown,unknown
"56502",F,"40"
"56503",unknown,unknown
"56504",F,"40"
"56505",unknown,unknown
"56506",unknown,unknown
"56507",unknown,unknown
"56508",unknown,unknown
"56509",unknown,unknown
"56510",unknown,unknown
"56511",unknown,unknown
"56512",unknown,unknown
"56513",unknown,unknown
"56514",unknown,unknown
"56515",unknown,unknown
"56516",M,"30"
"56517",unknown,unknown
"56518",unknown,unknown
"56519",F,"40"
"56520",F,"40"
"56521",unknown,unknown
"56522",unknown,unknown
"56523",unknown,unknown
"56524",unknown,unknown
"56525",unknown,unknown
"56526",unknown,unknown
"56527",unknown,unknown
"56528",unknown,unknown
"56529",F,"30"
"56530",unknown,unknown
"56531",unknown,unknown
"56532",unknown,unknown
"56533",F,"40"
"56534",unknown,unknown
"56535",unknown,unknown
"56536",unknown,unknown
"56537",unknown,unknown
"56538",unknown,unknown
"56539",M,"40"
"56540",unknown,unknown
"56541",F,"30"
"56542",unknown,unknown
"56543",F,"30"
"56544",unknown,unknown
"56545",M,"40"
"56546",unknown,unknown
"56547",F,"20"
"56548",unknown,unknown
"56549",unknown,unknown
"56550",unknown,unknown
"56551",unknown,unknown
"56552",unknown,unknown
"56553",unknown,unknown
"56554",unknown,unknown
"56555",unknown,unknown
"56556",unknown,unknown
"56557",unknown,unknown
"56558",unknown,unknown
"56559",unknown,unknown
"56560",unknown,unknown
"56561",F,"30"
"56562",M,"20"
"56563",unknown,unknown
"56564",unknown,unknown
"56565",unknown,unknown
"56566",unknown,unknown
"56567",unknown,unknown
"56568",unknown,unknown
"56569",unknown,unknown
"56570",unknown,unknown
"56571",unknown,unknown
"56572",F,"40"
"56573",unknown,unknown
"56574",F,"20"
"56575",F,"40"
"56576",unknown,unknown
"56577",unknown,unknown
"56578",unknown,unknown
"56579",unknown,unknown
"56580",unknown,unknown
"56581",unknown,unknown
"56582",unknown,unknown
"56583",F,"40"
"56584",unknown,unknown
"56585",unknown,unknown
"56586",unknown,unknown
"56587",unknown,unknown
"56588",unknown,unknown
"56589",unknown,unknown
"56590",M,"40"
"56591",F,"30"
"56592",M,"50"
"56593",unknown,unknown
"56594",M,"50"
"56595",unknown,unknown
"56596",unknown,unknown
"56597",F,"20"
"56598",unknown,unknown
"56599",M,"30"
"56600",unknown,unknown
"56601",unknown,unknown
"56602",F,"50"
"56603",unknown,unknown
"56604",unknown,unknown
"56605",F,"40"
"56606",unknown,unknown
"56607",unknown,unknown
"56608",F,"20"
"56609",unknown,unknown
"56610",unknown,unknown
"56611",unknown,unknown
"56612",unknown,unknown
"56613",F,"30"
"56614",M,"30"
"56615",unknown,unknown
"56616",F,"40"
"56617",unknown,unknown
"56618",unknown,unknown
"56619",M,"40"
"56620",unknown,unknown
"56621",unknown,unknown
"56622",unknown,unknown
"56623",F,"30"
"56624",unknown,unknown
"56625",unknown,unknown
"56626",unknown,unknown
"56627",unknown,unknown
"56628",unknown,unknown
"56629",M,"30"
"56630",unknown,unknown
"56631",unknown,unknown
"56632",unknown,unknown
"56633",unknown,unknown
"56634",unknown,unknown
"56635",unknown,unknown
"56636",unknown,unknown
"56637",unknown,unknown
"56638",unknown,unknown
"56639",unknown,unknown
"56640",unknown,unknown
"56641",F,"30"
"56642",unknown,unknown
"56643",unknown,unknown
"56644",F,"50"
"56645",unknown,unknown
"56646",unknown,unknown
"56647",F,"40"
"56648",unknown,unknown
"56649",unknown,unknown
"56650",unknown,unknown
"56651",unknown,unknown
"56652",unknown,unknown
"56653",unknown,unknown
"56654",unknown,unknown
"56655",unknown,unknown
"56656",unknown,unknown
"56657",unknown,unknown
"56658",M,"30"
"56659",unknown,unknown
"56660",F,"40"
"56661",unknown,unknown
"56662",unknown,unknown
"56663",F,"50"
"56664",M,"40"
"56665",unknown,unknown
"56666",unknown,unknown
"56667",unknown,unknown
"56668",unknown,unknown
"56669",unknown,unknown
"56670",unknown,unknown
"56671",unknown,unknown
"56672",F,"40"
"56673",unknown,unknown
"56674",unknown,unknown
"56675",unknown,unknown
"56676",unknown,unknown
"56677",unknown,unknown
"56678",unknown,unknown
"56679",M,"30"
"56680",unknown,unknown
"56681",unknown,unknown
"56682",F,"30"
"56683",unknown,unknown
"56684",unknown,unknown
"56685",unknown,unknown
"56686",unknown,unknown
"56687",unknown,unknown
"56688",unknown,unknown
"56689",unknown,unknown
"56690",unknown,unknown
"56691",unknown,unknown
"56692",unknown,unknown
"56693",unknown,unknown
"56694",unknown,unknown
"56695",F,"30"
"56696",unknown,unknown
"56697",unknown,unknown
"56698",unknown,unknown
"56699",unknown,unknown
"56700",unknown,unknown
"56701",unknown,unknown
"56702",unknown,unknown
"56703",unknown,unknown
"56704",unknown,unknown
"56705",unknown,unknown
"56706",unknown,unknown
"56707",unknown,unknown
"56708",unknown,unknown
"56709",unknown,unknown
"56710",F,"40"
"56711",unknown,unknown
"56712",unknown,unknown
"56713",unknown,unknown
"56714",unknown,unknown
"56715",F,"40"
"56716",unknown,unknown
"56717",unknown,unknown
"56718",unknown,unknown
"56719",unknown,unknown
"56720",unknown,unknown
"56721",unknown,unknown
"56722",unknown,unknown
"56723",F,"40"
"56724",unknown,unknown
"56725",unknown,unknown
"56726",unknown,unknown
"56727",unknown,unknown
"56728",unknown,unknown
"56729",unknown,unknown
"56730",M,"40"
"56731",unknown,unknown
"56732",unknown,unknown
"56733",unknown,unknown
"56734",unknown,unknown
"56735",unknown,unknown
"56736",unknown,unknown
"56737",unknown,unknown
"56738",unknown,unknown
"56739",unknown,unknown
"56740",unknown,unknown
"56741",unknown,unknown
"56742",unknown,unknown
"56743",unknown,unknown
"56744",unknown,unknown
"56745",unknown,unknown
"56746",unknown,unknown
"56747",unknown,unknown
"56748",unknown,unknown
"56749",unknown,unknown
"56750",unknown,unknown
"56751",unknown,unknown
"56752",unknown,unknown
"56753",unknown,unknown
"56754",unknown,unknown
"56755",unknown,unknown
"56756",unknown,unknown
"56757",unknown,unknown
"56758",unknown,unknown
"56759",unknown,unknown
"56760",unknown,unknown
"56761",unknown,unknown
"56762",unknown,unknown
"56763",F,"30"
"56764",unknown,unknown
"56765",unknown,unknown
"56766",unknown,unknown
"56767",unknown,unknown
"56768",unknown,unknown
"56769",unknown,unknown
"56770",unknown,unknown
"56771",unknown,unknown
"56772",unknown,unknown
"56773",unknown,unknown
"56774",F,"30"
"56775",unknown,unknown
"56776",unknown,unknown
"56777",unknown,unknown
"56778",unknown,unknown
"56779",unknown,unknown
"56780",F,"30"
"56781",unknown,unknown
"56782",unknown,unknown
"56783",F,"30"
"56784",unknown,unknown
"56785",unknown,unknown
"56786",unknown,unknown
"56787",unknown,unknown
"56788",unknown,unknown
"56789",unknown,unknown
"56790",F,"30"
"56791",unknown,unknown
"56792",unknown,unknown
"56793",unknown,unknown
"56794",unknown,unknown
"56795",unknown,unknown
"56796",F,"40"
"56797",unknown,unknown
"56798",unknown,unknown
"56799",unknown,unknown
"56800",unknown,unknown
"56801",unknown,unknown
"56802",unknown,unknown
"56803",unknown,unknown
"56804",unknown,unknown
"56805",unknown,unknown
"56806",unknown,unknown
"56807",F,"40"
"56808",unknown,unknown
"56809",unknown,unknown
"56810",unknown,unknown
"56811",unknown,unknown
"56812",unknown,unknown
"56813",unknown,unknown
"56814",unknown,unknown
"56815",unknown,unknown
"56816",unknown,unknown
"56817",unknown,unknown
"56818",unknown,unknown
"56819",unknown,unknown
"56820",unknown,unknown
"56821",unknown,unknown
"56822",unknown,unknown
"56823",F,"40"
"56824",M,"50"
"56825",unknown,unknown
"56826",unknown,unknown
"56827",unknown,unknown
"56828",unknown,unknown
"56829",unknown,unknown
"56830",F,"30"
"56831",F,"40"
"56832",unknown,unknown
"56833",unknown,unknown
"56834",F,"30"
"56835",unknown,unknown
"56836",F,"30"
"56837",unknown,unknown
"56838",unknown,unknown
"56839",unknown,unknown
"56840",unknown,unknown
"56841",unknown,unknown
"56842",unknown,unknown
"56843",unknown,unknown
"56844",F,"30"
"56845",unknown,unknown
"56846",unknown,unknown
"56847",unknown,unknown
"56848",unknown,unknown
"56849",unknown,unknown
"56850",unknown,unknown
"56851",unknown,unknown
"56852",unknown,unknown
"56853",unknown,unknown
"56854",unknown,unknown
"56855",F,"30"
"56856",unknown,unknown
"56857",unknown,unknown
"56858",unknown,unknown
"56859",unknown,unknown
"56860",unknown,unknown
"56861",F,"40"
"56862",unknown,unknown
"56863",unknown,unknown
"56864",unknown,unknown
"56865",unknown,unknown
"56866",unknown,unknown
"56867",unknown,unknown
"56868",unknown,unknown
"56869",M,"40"
"56870",unknown,unknown
"56871",unknown,unknown
"56872",unknown,unknown
"56873",F,"40"
"56874",unknown,unknown
"56875",unknown,unknown
"56876",unknown,unknown
"56877",unknown,unknown
"56878",F,"40"
"56879",unknown,unknown
"56880",unknown,unknown
"56881",unknown,unknown
"56882",unknown,unknown
"56883",unknown,unknown
"56884",unknown,unknown
"56885",F,"40"
"56886",unknown,unknown
"56887",unknown,unknown
"56888",unknown,unknown
"56889",unknown,unknown
"56890",unknown,unknown
"56891",unknown,unknown
"56892",F,"40"
"56893",unknown,unknown
"56894",unknown,unknown
"56895",unknown,unknown
"56896",unknown,unknown
"56897",unknown,unknown
"56898",unknown,unknown
"56899",unknown,unknown
"56900",unknown,unknown
"56901",F,"30"
"56902",unknown,unknown
"56903",unknown,unknown
"56904",unknown,unknown
"56905",F,"30"
"56906",unknown,unknown
"56907",unknown,unknown
"56908",unknown,unknown
"56909",unknown,unknown
"56910",unknown,unknown
"56911",unknown,unknown
"56912",unknown,unknown
"56913",unknown,unknown
"56914",unknown,unknown
"56915",unknown,unknown
"56916",unknown,unknown
"56917",unknown,unknown
"56918",unknown,unknown
"56919",unknown,unknown
"56920",unknown,unknown
"56921",unknown,unknown
"56922",unknown,unknown
"56923",unknown,unknown
"56924",unknown,unknown
"56925",unknown,unknown
"56926",unknown,unknown
"56927",unknown,unknown
"56928",F,"50"
"56929",unknown,unknown
"56930",unknown,unknown
"56931",M,"60"
"56932",unknown,unknown
"56933",unknown,unknown
"56934",unknown,unknown
"56935",F,"30"
"56936",unknown,unknown
"56937",F,"30"
"56938",unknown,unknown
"56939",M,"40"
"56940",unknown,unknown
"56941",unknown,unknown
"56942",unknown,unknown
"56943",unknown,unknown
"56944",unknown,unknown
"56945",unknown,unknown
"56946",unknown,unknown
"56947",unknown,unknown
"56948",unknown,unknown
"56949",unknown,unknown
"56950",unknown,unknown
"56951",unknown,unknown
"56952",unknown,unknown
"56953",unknown,unknown
"56954",unknown,unknown
"56955",unknown,unknown
"56956",M,"30"
"56957",unknown,unknown
"56958",F,"40"
"56959",unknown,unknown
"56960",unknown,unknown
"56961",unknown,unknown
"56962",unknown,unknown
"56963",unknown,unknown
"56964",unknown,unknown
"56965",unknown,unknown
"56966",F,"40"
"56967",unknown,unknown
"56968",unknown,unknown
"56969",F,"40"
"56970",unknown,unknown
"56971",unknown,unknown
"56972",unknown,unknown
"56973",M,"20"
"56974",unknown,unknown
"56975",unknown,unknown
"56976",unknown,unknown
"56977",unknown,unknown
"56978",F,"50"
"56979",M,"40"
"56980",F,"30"
